,Team,ID,Batting_Games,At_Bats,Batting_Runs,Batting_Hits,Doubles,Triples,Batting_Home_Runs,Runs_Batted_In,Batting_Bases_On_Balls,Batting_Strike_Outs,Stolen_Bases,Caught_Stealing,Batting_Average,On_Base_Percentage,Slugging_Percentage,On_Base_Plus_Slugging,Pitching_Games,Pitching_Games_Started,Wins,Losses,Saves,Blown_Saves,Holds,Complete_Games,Shutouts,Innings_Pitched,Pitching_Hits,Pitching_Runs,Earned_Runs,Pitching_Home_Runs,Pitching_Bases_On_Balls,Pitching_Strikeouts,Earned_Runs_Average,Walks_Plus_Hits_Per_Inning_Pitched,Batting_Average_Against,Fielding_Games,Position,Fielding_Games_Started,Innings,Putouts,Total_Chance,Assists,Errors,Double_Plays,Fielding
97,bos,9550.0,13,35,6,8,3,0,1,4,3,14,0,0,.229,.325,.400,.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3B,7,75,11,26,14,1,3,.962
98,bos,9859.0,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,11,11,4,4,0,0,0,0,0,63.0,62,35,32,7,24,50,4.57,1.37,.255,11,P,11,63,1,7,6,0,1,1.000
99,nyy,9933.0,2,1,0,1,1,0,0,1,0,0,0,0,1.000,1.000,2.000,3.000,25,0,0,2,0,0,0,0,0,27.2,28,9,9,4,14,25,2.93,1.52,.262,25,P,0,27,2,5,3,0,1,1.000
100,nyy,10065.0,15,2,5,1,0,0,0,0,0,0,5,2,.500,.500,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,RF,0,2,1,1,0,0,0,1.000
101,nyy,9828.0,17,25,6,10,2,0,2,8,2,5,0,1,.400,.429,.720,1.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,CF,6,71,20,20,0,0,0,1.000
102,nyy,9851.0,16,43,3,13,3,0,2,5,3,7,2,0,.302,.348,.512,.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2B,12,106,10,51,41,0,7,1.000
103,nyy,8648.0,607,2064,255,503,94,18,46,212,186,410,31,12,.244,.306,.374,.680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,1B,529,4762,1055,1870,797,18,182,.990
104,nyy,9601.0,8,21,3,6,3,0,1,3,1,3,0,0,.286,.318,.571,.890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CF,7,53,13,13,0,0,0,1.000
105,nyy,9509.0,115,262,31,70,14,1,4,24,17,74,0,0,.267,.311,.374,.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,C,70,687,623,668,41,4,2,.994
106,nyy,6132.0,2306,8749,1449,2454,503,78,392,1443,1016,1592,311,49,.280,.355,.490,.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,CF,2112,18377,5048,5262,140,74,37,.986
107,nyy,9282.0,346,1172,140,296,49,10,22,113,92,207,8,5,.253,.316,.368,.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,SS,322,2941,450,1417,935,32,174,.977
108,nyy,9600.0,46,157,26,41,9,0,11,31,19,53,0,0,.261,.343,.529,.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1B,42,379,376,401,24,1,33,.998
109,nyy,8289.0,919,3058,519,807,136,44,56,301,354,667,202,48,.264,.346,.392,.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936,LF,782,7165,1759,1819,45,15,9,.992
110,nyy,8057.0,1122,4057,500,1073,223,14,104,480,457,1028,76,25,.264,.344,.403,.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092,1B,1062,9410,974,2687,1621,92,135,.966
111,nyy,7912.0,975,3939,613,1137,197,38,88,417,304,590,301,60,.289,.343,.425,.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983,LF,926,8227,2319,2355,27,9,12,.996
112,nyy,6788.0,1746,6549,1056,1783,392,18,394,1254,871,1336,24,7,.272,.364,.518,.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706,1B,1663,14584,14123,15131,948,60,1354,.996
113,nyy,7738.0,1243,4151,592,977,256,21,169,528,458,1050,133,42,.235,.314,.429,.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208,LF,1060,9531,2671,2744,45,28,17,.990
114,nyy,5275.0,2719,10341,2002,3070,541,31,687,2055,1324,2220,326,76,.297,.382,.554,.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258,3B,2238,19431,2472,7806,5128,206,943,.974
115,nyy,9705.0,25,51,8,12,4,1,0,6,4,4,0,0,.235,.281,.353,.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3B,12,112,19,48,27,2,4,.958
116,nyy,7569.0,1380,4823,589,1293,257,4,225,830,498,804,23,8,.268,.340,.463,.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306,C,1235,10871,9273,9962,608,81,79,.992
117,nyy,9843.0,44,98,13,25,4,2,1,8,3,20,1,0,.255,.275,.367,.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2B,24,201,42,99,52,5,14,.949
118,nyy,8042.0,879,2578,303,603,116,18,19,203,198,483,67,25,.234,.295,.315,.610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869,SS,738,6601,1090,3521,2347,84,515,.976
119,nyy,9979.0,12,32,3,7,1,0,0,0,0,4,0,0,.219,.219,.250,.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LF,8,81,18,20,2,0,0,1.000
120,nyy,8024.0,911,2924,347,734,178,12,122,400,265,680,28,10,.251,.312,.445,.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824,1B,737,6283,4262,4688,379,47,362,.990
121,nyy,7560.0,1152,4165,532,1047,240,62,114,486,411,874,41,18,.251,.318,.421,.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143,SS,1075,9624,1540,4570,2934,96,669,.979
122,nyy,8250.0,82,193,27,49,14,0,2,15,6,56,0,1,.254,.282,.358,.640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,2B,53,498,87,240,146,7,38,.971
123,nyy,6603.0,162,114,7,25,3,0,3,15,1,32,0,0,.219,.226,.325,.551,452,452,214,129,0,0,0,38,12,2988.2,2831,1340,1225,293,894,2574,3.69,1.25,.250,452,P,452,2988,44,370,308,18,21,.951
124,nyy,7132.0,235,371,16,46,10,0,1,20,9,176,0,0,.124,.146,.159,.305,300,225,76,91,0,2,8,4,3,1405.2,1458,745,685,189,448,1172,4.39,1.36,.268,300,P,225,1405,55,285,220,10,12,.965
125,nyy,8759.0,3,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286,68,68,26,25,0,0,0,1,0,408.0,365,177,165,44,83,388,3.64,1.10,.237,68,P,68,408,19,68,45,4,1,.941
126,nyy,9007.0,83,135,6,11,0,0,0,1,4,84,0,0,.081,.108,.081,.189,110,106,29,38,0,0,1,0,0,614.1,659,296,280,43,199,442,4.10,1.40,.275,110,P,106,614,47,144,94,3,6,.979
127,nyy,9082.0,77,169,19,34,10,0,1,11,9,46,1,0,.201,.244,.278,.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,C,49,469,385,419,30,4,4,.990
128,nyy,9097.0,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,nyy,9224.0,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,147,20,13,15,5,3,27,0,0,289.1,265,113,109,26,95,245,3.39,1.24,.244,147,P,20,289,12,47,32,3,2,.936
130,nyy,9642.0,7,16,0,1,0,0,0,0,1,7,0,0,.063,.118,.063,.180,44,44,25,12,0,0,0,4,1,290.1,249,113,102,40,48,280,3.16,1.02,.230,44,P,44,290,23,56,33,0,3,1.000
131,nyy,9680.0,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,23,3,0,3,1,0,1,0,0,40.2,47,27,24,4,19,36,5.31,1.62,.287,23,P,3,40,1,6,5,0,0,1.000
132,nyy,9879.0,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,11,11,5,3,0,0,0,0,0,62.1,53,21,20,9,22,56,2.89,1.20,.229,11,P,11,62,5,17,11,1,1,.941
133,tor,8329.0,145,125,4,19,4,0,0,7,7,57,0,0,.152,.197,.184,.381,188,99,36,34,0,4,8,0,0,722.0,629,339,317,109,201,639,3.95,1.15,.233,188,P,99,722,31,103,70,2,2,.981
134,tor,9403.0,215,698,86,185,35,1,28,110,56,220,2,3,.265,.323,.438,.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,1B,146,1210,722,780,48,10,62,.987
135,tor,8687.0,645,2497,319,736,66,28,4,154,118,249,176,42,.295,.328,.348,.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,LF,580,5204,1415,1453,24,14,10,.990
136,tor,8787.0,581,1921,228,472,90,13,21,157,115,237,20,5,.246,.294,.339,.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,2B,500,4489,944,2362,1392,26,283,.989
137,tor,9572.0,62,217,38,66,18,0,8,35,18,43,3,1,.304,.361,.498,.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,2B,60,510,112,289,171,6,39,.979
138,tor,8723.0,563,2113,339,584,126,7,104,351,241,446,23,3,.276,.354,.490,.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,C,531,4726,533,1634,1029,72,112,.956
139,tor,8665.0,526,1787,206,478,105,7,55,252,114,361,7,12,.267,.310,.426,.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470,3B,418,3711,357,1148,754,37,68,.968
140,tor,7066.0,1562,6568,1030,1904,337,117,118,621,494,747,479,117,.290,.339,.431,.770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552,SS,1542,13598,2070,6471,4222,179,892,.972
141,tor,9490.0,248,804,106,215,44,2,17,76,36,142,26,7,.267,.303,.391,.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246,LF,214,1914,568,583,13,2,1,.997
142,tor,7278.0,1353,4808,730,1281,277,8,268,815,575,866,54,13,.266,.351,.495,.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992,3B,966,8441,3079,4497,1280,138,333,.969
143,tor,8673.0,267,607,89,157,26,7,5,54,39,134,27,8,.259,.309,.349,.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,LF,149,1515,399,411,5,7,0,.983
144,tor,8719.0,181,331,39,81,18,3,6,29,24,84,6,1,.245,.299,.372,.670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,2B,80,818,129,328,187,12,27,.963
145,tor,7264.0,1403,4716,810,1212,243,16,286,793,794,1010,58,24,.257,.368,.497,.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329,3B,1210,10742,2000,2934,860,74,91,.975
146,tor,9137.0,43,84,6,19,3,0,0,7,5,19,1,0,.226,.286,.262,.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1B,16,131,131,146,14,1,13,.993
147,tor,9499.0,229,676,77,158,27,7,8,68,46,153,2,2,.234,.281,.330,.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,2B,197,1760,350,915,555,10,130,.989
148,tor,7276.0,908,2903,296,739,129,4,71,332,242,447,13,10,.255,.313,.375,.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,C,740,6603,5480,5920,382,58,52,.990
149,tor,7628.0,1292,4441,626,1141,214,9,142,617,592,838,97,45,.257,.352,.405,.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260,C,1198,10680,8881,9764,804,79,71,.992
150,tor,7850.0,1089,4060,691,1204,232,24,193,674,449,755,56,31,.297,.369,.508,.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072,SS,1059,9224,1717,5119,3328,74,758,.986
151,tor,8653.0,698,2256,252,506,100,1,92,293,267,578,2,1,.224,.308,.392,.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647,1B,585,5269,5045,5386,314,27,512,.995
152,tor,9822.0,51,133,22,30,9,2,3,10,11,35,6,1,.226,.295,.391,.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,LF,34,306,75,80,3,2,0,.975
153,tor,9134.0,262,612,77,143,16,6,1,50,66,114,10,4,.234,.314,.284,.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,2B,175,1571,257,740,470,13,96,.982
154,tor,8569.0,428,1218,92,303,50,3,8,104,122,186,2,5,.249,.319,.314,.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391,C,337,2966,2404,2574,153,17,14,.993
155,tor,8538.0,562,1747,228,402,82,14,51,185,181,499,54,20,.230,.301,.381,.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,LF,479,4330,1134,1168,24,10,7,.991
156,tor,8324.0,794,2404,282,589,110,19,30,211,232,493,80,27,.245,.313,.344,.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742,2B,655,5945,1015,3081,1976,90,423,.971
157,tor,9447.0,35,55,6,8,1,0,0,6,4,17,1,0,.145,.242,.164,.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2B,16,167,28,68,40,0,9,1.000
158,tor,6525.0,184,125,4,9,2,0,1,3,2,58,0,0,.072,.087,.112,.199,518,493,214,160,0,2,3,33,10,3283.1,3472,1542,1391,361,734,1870,3.81,1.28,.274,518,P,493,3283,182,812,608,22,53,.973
159,tor,6708.0,137,205,13,36,3,0,0,11,4,36,0,0,.176,.195,.190,.385,339,240,100,93,2,0,6,15,6,1714.0,1671,819,756,210,533,1215,3.97,1.29,.256,339,P,240,1714,101,425,311,13,24,.969
160,tor,8175.0,15,37,0,2,0,0,0,0,2,16,0,0,.054,.103,.054,.157,218,213,104,56,0,0,1,14,3,1441.2,1261,551,495,129,371,1372,3.09,1.13,.233,218,P,213,1441,57,225,157,11,10,.951
161,tor,9953.0,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,5,3,1,1,0,0,0,0,0,15.1,24,11,11,1,2,6,6.46,1.70,.369,5,P,3,15,1,5,4,0,1,1.000
162,tor,9057.0,7,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333,97,34,8,15,0,2,6,1,0,253.1,299,160,145,36,64,194,5.15,1.43,.293,97,P,34,253,17,38,21,0,1,1.000
163,chw,8281.0,203,162,8,21,5,0,2,10,6,65,0,0,.130,.164,.198,.361,254,131,47,61,1,5,16,7,3,991.2,941,494,451,110,326,901,4.09,1.28,.250,254,P,131,991,72,180,98,10,8,.944
164,chw,10040.0,44,122,17,36,8,3,5,16,13,26,1,0,.295,.363,.533,.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,LF,32,295,68,69,0,1,0,.986
165,chw,9540.0,299,1169,168,354,69,5,66,208,90,271,3,1,.303,.364,.540,.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,1B,224,1974,1922,2068,129,17,205,.992
166,chw,9302.0,364,1431,233,406,67,25,20,118,132,273,40,22,.284,.355,.407,.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,CF,342,3036,795,834,25,14,5,.983
167,chw,7595.0,1369,5039,676,1434,272,37,100,597,390,669,95,34,.285,.336,.413,.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413,LF,1245,11095,2551,2673,90,32,19,.988
168,chw,9009.0,283,771,96,204,31,6,4,66,57,89,19,9,.265,.313,.336,.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,LF,159,1487,332,349,14,3,0,.991
169,chw,9281.0,289,1016,123,268,32,5,27,122,62,254,14,13,.264,.311,.385,.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,CF,246,2197,470,501,23,8,5,.984
170,chw,8169.0,1226,4656,563,1272,227,15,109,542,242,587,135,54,.273,.310,.399,.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235,2B,1202,10706,1812,5471,3525,134,794,.976
171,chw,8572.0,431,1267,124,283,51,2,46,142,93,464,2,5,.223,.289,.376,.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,C,374,3331,3026,3273,226,21,30,.994
172,chw,8378.0,368,1153,115,294,61,10,25,125,90,207,0,6,.255,.309,.390,.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,2B,303,2646,232,808,531,45,50,.944
173,chw,9560.0,36,100,10,23,4,0,0,4,9,30,3,2,.230,.306,.270,.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,2B,32,280,58,137,76,3,14,.978
174,chw,10026.0,68,236,33,53,6,4,4,20,12,51,8,2,.225,.267,.335,.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,1B,60,541,53,193,135,5,8,.974
175,chw,9765.0,148,489,46,112,28,1,5,36,22,106,3,3,.229,.268,.321,.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,2B,139,1237,279,630,345,6,101,.990
176,chw,7662.0,758,2402,292,590,141,4,101,343,301,642,3,5,.246,.331,.434,.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728,C,677,5958,5268,5664,350,46,42,.992
177,chw,9345.0,135,260,23,47,4,1,1,9,13,89,19,3,.181,.218,.215,.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,2B,60,617,95,244,140,9,32,.963
178,chw,8422.0,865,2874,361,696,157,4,69,304,222,537,29,19,.242,.304,.372,.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847,2B,784,7054,1358,3599,2171,70,489,.981
179,chw,7253.0,1605,5593,752,1452,340,13,255,882,649,1407,13,11,.260,.336,.462,.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469,1B,1407,12441,12071,13075,934,70,1249,.995
180,chw,9254.0,135,352,32,59,9,0,16,43,37,148,1,3,.168,.250,.330,.580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,1B,94,793,202,336,118,16,18,.952
181,chw,8112.0,769,2534,347,656,94,32,13,159,211,582,165,48,.259,.316,.337,.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740,2B,605,5492,1037,2039,939,63,202,.969
182,chw,9265.0,112,356,28,80,18,0,5,32,30,77,1,1,.225,.286,.317,.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,C,98,890,713,781,61,7,7,.991
183,chw,8780.0,5,14,1,1,0,0,0,0,0,8,0,0,.071,.071,.071,.143,196,116,57,40,12,3,18,8,1,883.1,732,310,286,86,215,1011,2.91,1.07,.224,196,P,116,883,29,121,89,3,3,.975
184,chw,9176.0,11,22,0,0,0,0,0,0,1,13,0,0,.000,.043,.000,.043,122,119,33,34,0,0,0,1,1,743.0,745,313,286,63,194,600,3.46,1.26,.262,122,P,119,743,17,116,96,3,10,.974
185,chw,9823.0,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,26,23,9,6,0,0,0,1,0,139.1,130,63,58,11,71,139,3.75,1.44,.251,26,P,23,139,3,22,19,0,2,1.000
186,cle,8185.0,5,8,0,1,0,0,0,0,0,5,0,0,.125,.125,.125,.250,118,84,33,38,1,0,0,6,2,556.0,538,262,252,56,155,520,4.08,1.25,.255,118,P,84,556,29,96,62,5,3,.948
187,cle,9704.0,26,52,2,10,1,0,0,5,4,20,0,0,.192,.259,.212,.470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1B,13,110,97,106,7,2,5,.981
188,cle,9116.0,99,390,50,122,22,4,12,51,27,69,12,2,.313,.353,.482,.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,SS,97,865,132,389,247,10,60,.974
189,cle,8575.0,807,3108,402,909,190,16,61,393,269,363,94,26,.292,.349,.423,.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796,LF,751,6699,1532,1583,41,10,9,.994
190,cle,8853.0,607,2356,343,640,135,17,53,272,261,493,100,25,.272,.346,.411,.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,2B,570,5048,925,2555,1593,37,333,.986
191,cle,7454.0,808,2184,303,560,136,9,82,322,178,578,16,9,.256,.318,.440,.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,P,494,4465,982,1409,374,53,89,.962
192,cle,7862.0,1110,3467,440,950,203,16,104,472,316,575,54,28,.274,.333,.432,.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031,LF,832,7507,1598,1663,49,16,11,.990
